site_id,utc_time,epoch_time,lat,lon,sitetype,pm25,pm10,no2,co,o3,so2,weather,temperature,pressure,humidity,wind_direction,wind_speed_kmph
yanqin_aq,2018-05-31 05:00:00,1527742800,40.45,115.97,Suburban Stations,19,32,6,0.2,165,2,CLEAR_DAY,30,938.3,15.83,148.58,11.04
dingling_aq,2018-05-31 05:00:00,1527742800,40.29,116.22,Other Stations,28,50,15,0.4,183,6,CLEAR_DAY,33.79,974.3,15.35,148.39,10.62
badaling_aq,2018-05-31 05:00:00,1527742800,40.37,115.99,Other Stations,24,,9,0.3,115,2,CLEAR_DAY,30.56,944.79,15.83,143.14,11.32
miyunshuiku_aq,2018-05-31 05:00:00,1527742800,40.5,116.91,Other Stations,17,29,6,0.3,212,2,CLEAR_DAY,34,979.76,18.87,162.06,4.33
donggaocun_aq,2018-05-31 05:00:00,1527742800,40.1,117.12,Other Stations,19,,11,0.4,179,5,CLEAR_DAY,33,997.24,20.06,217.63,3.35
yongledian_aq,2018-05-31 05:00:00,1527742800,39.71,116.78,Other Stations,40,,25,0.9,222,9,CLEAR_DAY,33.24,1011.55,14.45,334.68,2.25
yufa_aq,2018-05-31 05:00:00,1527742800,39.52,116.3,Other Stations,39,,18,0.6,217,6,CLEAR_DAY,33,1010.27,14.83,278.79,1.49
liulihe_aq,2018-05-31 05:00:00,1527742800,39.58,116,Other Stations,42,86,16,0.6,246,6,CLEAR_DAY,32.21,1002.28,15.15,149.45,4.86
qianmen_aq,2018-05-31 05:00:00,1527742800,39.9,116.39,Stations Near Traffic,28,32,40,0.6,205,4,CLEAR_DAY,33.03,1008.06,13.05,138.02,2.12
yongdingmennei_aq,2018-05-31 05:00:00,1527742800,39.88,116.39,Stations Near Traffic,31,34,34,0.5,212,5,CLEAR_DAY,33.06,1008.09,13.19,147.13,2.12
xizhimenbei_aq,2018-05-31 05:00:00,1527742800,39.95,116.35,Stations Near Traffic,39,45,40,0.6,213,5,CLEAR_DAY,33.31,1005.39,12.98,137.85,4.48
nansanhuan_aq,2018-05-31 05:00:00,1527742800,39.86,116.37,Stations Near Traffic,23,59,87,0.7,168,3,CLEAR_DAY,33.07,1008.04,13.37,160.94,2.08
dongsihuan_aq,2018-05-31 05:00:00,1527742800,39.94,116.48,Stations Near Traffic,57,59,51,0.6,209,7,CLEAR_DAY,33,1009.3,13.33,177.59,1.47
dongsi_aq,2018-05-31 06:00:00,1527746400,39.93,116.42,Urban Stations,24,,16,0.4,220,3,CLEAR_DAY,34.22,1007.27,11.45,170.14,3.65
tiantan_aq,2018-05-31 06:00:00,1527746400,39.89,116.41,Urban Stations,32,,17,0.4,199,2,CLEAR_DAY,34.12,1007.56,11.39,169.15,3.22
guanyuan_aq,2018-05-31 06:00:00,1527746400,39.93,116.34,Urban Stations,27,,21,0.1,229,2,CLEAR_DAY,34.43,1005.37,11.5,156.89,4.6
wanshouxigong_aq,2018-05-31 06:00:00,1527746400,39.88,116.35,Urban Stations,16,44,26,0.6,190,3,CLEAR_DAY,34.27,1006.82,11.59,165.93,3.73
aotizhongxin_aq,2018-05-31 06:00:00,1527746400,39.98,116.4,Urban Stations,16,,,,,,CLEAR_DAY,34.21,1006.47,11.37,161.09,4.78
nongzhanguan_aq,2018-05-31 06:00:00,1527746400,39.94,116.46,Urban Stations,19,24,17,0.5,214,4,CLEAR_DAY,34.07,1008.45,11.65,182.31,2.87
wanliu_aq,2018-05-31 06:00:00,1527746400,39.99,116.29,Urban Stations,59,,27,0.1,245,4,CLEAR_DAY,34.68,1002.36,11.84,148.29,6.73
beibuxinqu_aq,2018-05-31 06:00:00,1527746400,40.09,116.17,Urban Stations,16,19,13,0.4,191,2,CLEAR_DAY,34.16,989.66,12.96,144.45,10.16
zhiwuyuan_aq,2018-05-31 06:00:00,1527746400,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,34.76,993.78,12.16,140.51,8.73
fengtaihuayuan_aq,2018-05-31 06:00:00,1527746400,39.86,116.28,Urban Stations,22,41,6,0.5,230,4,CLEAR_DAY,34.39,1005.18,11.56,154.62,4.58
yungang_aq,2018-05-31 06:00:00,1527746400,39.82,116.15,Urban Stations,21,38,16,0.5,197,4,CLEAR_DAY,34,997.2,12.35,145.9,6.73
gucheng_aq,2018-05-31 06:00:00,1527746400,39.91,116.18,Urban Stations,31,32,14,0.4,216,3,CLEAR_DAY,34.23,998.55,12.09,142.95,6.87
fangshan_aq,2018-05-31 06:00:00,1527746400,39.74,116.14,Suburban Stations,32,38,18,0.6,259,5,CLEAR_DAY,34,1000.17,12.4,150.46,5.98
daxing_aq,2018-05-31 06:00:00,1527746400,39.72,116.4,Suburban Stations,15,17,19,0.5,208,5,CLEAR_DAY,34,1008.93,12.27,213.71,1.79
yizhuang_aq,2018-05-31 06:00:00,1527746400,39.8,116.51,Suburban Stations,24,,29,0.7,206,8,CLEAR_DAY,34,1009.14,12.76,232.59,1.74
tongzhou_aq,2018-05-31 06:00:00,1527746400,39.89,116.66,Suburban Stations,13,38,16,0.3,201,3,CLEAR_DAY,34,1010.02,12.85,234.41,1.64
shunyi_aq,2018-05-31 06:00:00,1527746400,40.13,116.66,Suburban Stations,16,38,19,0.3,247,2,CLEAR_DAY,34,1007.97,14.11,182.11,5.62
pingchang_aq,2018-05-31 06:00:00,1527746400,40.22,116.23,Suburban Stations,10,,5,0.3,205,6,CLEAR_DAY,34,988.23,13.34,151.05,11.1
mentougou_aq,2018-05-31 06:00:00,1527746400,39.94,116.11,Suburban Stations,30,43,23,0.4,212,3,CLEAR_DAY,34.09,984.73,12.92,136.67,9.48
pinggu_aq,2018-05-31 06:00:00,1527746400,40.14,117.1,Suburban Stations,12,,9,0.2,201,2,CLEAR_DAY,34,994.81,18.55,211.53,4.85
huairou_aq,2018-05-31 06:00:00,1527746400,40.33,116.63,Suburban Stations,18,,8,0.3,175,2,CLEAR_DAY,34,988.85,15.35,164.92,9.18
miyun_aq,2018-05-31 06:00:00,1527746400,40.37,116.83,Suburban Stations,3,,3,0.2,,2,CLEAR_DAY,34,989.05,16.46,173.52,6.98
yanqin_aq,2018-05-31 06:00:00,1527746400,40.45,115.97,Suburban Stations,10,53,3,0.2,154,2,CLEAR_DAY,31,937.84,14.43,146.63,12.05
dingling_aq,2018-05-31 06:00:00,1527746400,40.29,116.22,Other Stations,6,27,8,0.3,164,5,CLEAR_DAY,33.84,973.78,14.03,150.57,11.8
badaling_aq,2018-05-31 06:00:00,1527746400,40.37,115.99,Other Stations,24,34,8,0.3,122,2,CLEAR_DAY,31.42,944.51,14.16,142.77,12.54
miyunshuiku_aq,2018-05-31 06:00:00,1527746400,40.5,116.91,Other Stations,7,8,5,0.3,169,2,CLEAR_DAY,34,979.24,16.97,167.63,5.59
donggaocun_aq,2018-05-31 06:00:00,1527746400,40.1,117.12,Other Stations,22,,6,0.3,156,3,CLEAR_DAY,34,996.71,18.48,209.13,4.52
yongledian_aq,2018-05-31 06:00:00,1527746400,39.71,116.78,Other Stations,3,,,0.5,206,3,CLEAR_DAY,34.24,1010.96,13,293.91,1.45
yufa_aq,2018-05-31 06:00:00,1527746400,39.52,116.3,Other Stations,37,,14,0.5,219,4,CLEAR_DAY,34,1009.69,12.89,239.78,1.81
liulihe_aq,2018-05-31 06:00:00,1527746400,39.58,116,Other Stations,34,72,7,0.5,246,5,CLEAR_DAY,33.21,1001.49,13.2,158.15,5.92
qianmen_aq,2018-05-31 06:00:00,1527746400,39.9,116.39,Stations Near Traffic,37,,54,0.4,171,3,CLEAR_DAY,34.07,1007.48,11.18,164.24,3.21
yongdingmennei_aq,2018-05-31 06:00:00,1527746400,39.88,116.39,Stations Near Traffic,25,,34,0.4,187,6,CLEAR_DAY,34.15,1007.53,11.48,170.37,3.24
xizhimenbei_aq,2018-05-31 06:00:00,1527746400,39.95,116.35,Stations Near Traffic,23,,38,0.5,182,3,CLEAR_DAY,34.47,1004.48,11.46,153.28,5.55
nansanhuan_aq,2018-05-31 06:00:00,1527746400,39.86,116.37,Stations Near Traffic,14,65,82,0.5,147,3,CLEAR_DAY,34.2,1007.49,11.66,173.87,3.16
dongsihuan_aq,2018-05-31 06:00:00,1527746400,39.94,116.48,Stations Near Traffic,50,51,44,0.5,189,4,CLEAR_DAY,34,1008.65,11.84,185.83,2.94
dongsi_aq,2018-05-31 07:00:00,1527750000,39.93,116.42,Urban Stations,30,,12,0.3,211,3,CLEAR_DAY,35,1006.77,10.2,169.75,4.47
tiantan_aq,2018-05-31 07:00:00,1527750000,39.89,116.41,Urban Stations,28,31,18,0.4,200,3,CLEAR_DAY,34.91,1007.04,10.15,168.91,4.08
guanyuan_aq,2018-05-31 07:00:00,1527750000,39.93,116.34,Urban Stations,23,41,25,0.1,234,2,CLEAR_DAY,34.97,1005.26,10.15,158.15,5.45
wanshouxigong_aq,2018-05-31 07:00:00,1527750000,39.88,116.35,Urban Stations,17,43,25,0.7,192,4,CLEAR_DAY,34.78,1006.25,10.18,164.96,4.66
aotizhongxin_aq,2018-05-31 07:00:00,1527750000,39.98,116.4,Urban Stations,16,,15,0.3,209,3,CLEAR_DAY,35.08,1005.73,10.22,162.49,5.8
nongzhanguan_aq,2018-05-31 07:00:00,1527750000,39.94,116.46,Urban Stations,18,22,11,0.4,207,4,CLEAR_DAY,34.85,1008.02,10.3,179.36,3.59
wanliu_aq,2018-05-31 07:00:00,1527750000,39.99,116.29,Urban Stations,34,,26,0.1,237,4,CLEAR_DAY,35.47,1002.73,10.27,150.64,7.39
beibuxinqu_aq,2018-05-31 07:00:00,1527750000,40.09,116.17,Urban Stations,14,28,11,0.3,186,2,CLEAR_DAY,35.16,990.76,11.43,146.82,10.89
zhiwuyuan_aq,2018-05-31 07:00:00,1527750000,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,35.67,997.95,10.94,144.69,8.97
fengtaihuayuan_aq,2018-05-31 07:00:00,1527750000,39.86,116.28,Urban Stations,30,43,3,0.5,236,4,CLEAR_DAY,34.72,1004.87,10.21,155.48,5.48
yungang_aq,2018-05-31 07:00:00,1527750000,39.82,116.15,Urban Stations,19,33,15,0.4,196,3,CLEAR_DAY,34.37,996.4,10.84,147.26,7.62
gucheng_aq,2018-05-31 07:00:00,1527750000,39.91,116.18,Urban Stations,20,32,12,0.4,216,3,CLEAR_DAY,34.64,998.97,10.4,145.41,7.53
fangshan_aq,2018-05-31 07:00:00,1527750000,39.74,116.14,Suburban Stations,21,43,14,0.4,243,2,CLEAR_DAY,34.2,999.11,11.1,151.42,6.92
daxing_aq,2018-05-31 07:00:00,1527750000,39.72,116.4,Suburban Stations,11,35,16,0.4,210,3,CLEAR_DAY,34.15,1008.42,11.14,198.78,2.68
yizhuang_aq,2018-05-31 07:00:00,1527750000,39.8,116.51,Suburban Stations,15,21,26,0.5,208,5,CLEAR_DAY,34.83,1008.66,11.01,211.78,2.5
tongzhou_aq,2018-05-31 07:00:00,1527750000,39.89,116.66,Suburban Stations,14,38,15,0.3,220,3,CLEAR_DAY,34.14,1009.62,11.61,210.28,2.26
shunyi_aq,2018-05-31 07:00:00,1527750000,40.13,116.66,Suburban Stations,12,23,22,0.3,216,2,CLEAR_DAY,34.92,1007.57,13.03,181.84,6.55
pingchang_aq,2018-05-31 07:00:00,1527750000,40.22,116.23,Suburban Stations,12,21,6,0.3,213,6,CLEAR_DAY,35,986.83,12.25,152.43,12.29
mentougou_aq,2018-05-31 07:00:00,1527750000,39.94,116.11,Suburban Stations,22,44,27,0.5,225,4,CLEAR_DAY,34.91,985.89,11.41,139.67,10.05
pinggu_aq,2018-05-31 07:00:00,1527750000,40.14,117.1,Suburban Stations,9,,10,0.2,199,2,CLEAR_DAY,34.93,994.43,17.82,207.07,6.03
huairou_aq,2018-05-31 07:00:00,1527750000,40.33,116.63,Suburban Stations,15,22,13,0.3,178,2,CLEAR_DAY,35,988.46,14.35,167.19,10.31
miyun_aq,2018-05-31 07:00:00,1527750000,40.37,116.83,Suburban Stations,6,26,4,0.2,,2,CLEAR_DAY,35,988.68,15.98,176.88,8.31
yanqin_aq,2018-05-31 07:00:00,1527750000,40.45,115.97,Suburban Stations,21,30,3,0.2,167,2,CLEAR_DAY,32,937.42,13.76,147.58,13.91
dingling_aq,2018-05-31 07:00:00,1527750000,40.29,116.22,Other Stations,10,20,8,0.3,158,5,CLEAR_DAY,34.84,972.99,13.1,152.14,13.18
badaling_aq,2018-05-31 07:00:00,1527750000,40.37,115.99,Other Stations,30,54,10,0.3,123,2,CLEAR_DAY,32.42,944.01,13.59,144.48,14.28
miyunshuiku_aq,2018-05-31 07:00:00,1527750000,40.5,116.91,Other Stations,7,,7,0.2,177,2,CLEAR_DAY,35,978.89,16.69,173.53,6.89
donggaocun_aq,2018-05-31 07:00:00,1527750000,40.1,117.12,Other Stations,7,37,7,0.2,169,4,CLEAR_DAY,35,996.32,17.63,204.58,5.59
yongledian_aq,2018-05-31 07:00:00,1527750000,39.71,116.78,Other Stations,,,18,0.3,211,2,CLEAR_DAY,34.73,1010.5,11.43,255.19,1.28
yufa_aq,2018-05-31 07:00:00,1527750000,39.52,116.3,Other Stations,45,50,14,0.3,203,2,CLEAR_DAY,34.71,1009.26,11.83,212.06,2.25
liulihe_aq,2018-05-31 07:00:00,1527750000,39.58,116,Other Stations,13,29,9,0.3,216,4,CLEAR_DAY,34,1001.01,12.08,157.14,6.58
qianmen_aq,2018-05-31 07:00:00,1527750000,39.9,116.39,Stations Near Traffic,21,26,42,0.4,180,4,CLEAR_DAY,34.96,1006.98,10.06,165.76,4.06
yongdingmennei_aq,2018-05-31 07:00:00,1527750000,39.88,116.39,Stations Near Traffic,31,64,32,0.5,192,7,CLEAR_DAY,34.86,1007,10.19,169.52,4.12
xizhimenbei_aq,2018-05-31 07:00:00,1527750000,39.95,116.35,Stations Near Traffic,21,38,33,0.4,192,3,CLEAR_DAY,35.17,1004.44,10.22,155.85,6.3
nansanhuan_aq,2018-05-31 07:00:00,1527750000,39.86,116.37,Stations Near Traffic,16,48,96,0.7,144,4,CLEAR_DAY,34.71,1006.9,10.32,171.1,4.13
dongsihuan_aq,2018-05-31 07:00:00,1527750000,39.94,116.48,Stations Near Traffic,48,,46,0.4,190,3,CLEAR_DAY,34.85,1008.24,10.43,182.28,3.64
dongsi_aq,2018-05-31 08:00:00,1527753600,39.93,116.42,Urban Stations,33,48,15,0.4,230,4,CLEAR_DAY,34.78,1006.4,9.97,164.84,4.69
tiantan_aq,2018-05-31 08:00:00,1527753600,39.89,116.41,Urban Stations,15,55,20,0.4,218,4,CLEAR_DAY,34.49,1006.7,9.95,164.44,4.28
guanyuan_aq,2018-05-31 08:00:00,1527753600,39.93,116.34,Urban Stations,35,53,26,0.1,249,2,CLEAR_DAY,35.03,1004.86,10,155.91,5.65
wanshouxigong_aq,2018-05-31 08:00:00,1527753600,39.88,116.35,Urban Stations,19,53,26,0.7,208,4,CLEAR_DAY,34.76,1005.88,10,161.59,4.84
aotizhongxin_aq,2018-05-31 08:00:00,1527753600,39.98,116.4,Urban Stations,20,21,17,0.3,226,4,CLEAR_DAY,35.05,1005.32,10.1,159.5,6.03
nongzhanguan_aq,2018-05-31 08:00:00,1527753600,39.94,116.46,Urban Stations,21,33,13,0.5,224,5,CLEAR_DAY,34.76,1007.65,9.93,172.32,3.77
wanliu_aq,2018-05-31 08:00:00,1527753600,39.99,116.29,Urban Stations,56,67,33,0.2,266,6,CLEAR_DAY,35.5,1001.81,10.18,149.49,7.7
beibuxinqu_aq,2018-05-31 08:00:00,1527753600,40.09,116.17,Urban Stations,15,48,14,0.4,212,2,CLEAR_DAY,34.95,988.31,11.25,145.68,11.31
zhiwuyuan_aq,2018-05-31 08:00:00,1527753600,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,35.6,997.16,10.23,144.3,9.2
fengtaihuayuan_aq,2018-05-31 08:00:00,1527753600,39.86,116.28,Urban Stations,8,58,5,0.5,243,4,CLEAR_DAY,34.89,1004.47,10,153.82,5.67
yungang_aq,2018-05-31 08:00:00,1527753600,39.82,116.15,Urban Stations,23,38,16,0.4,203,2,CLEAR_DAY,34.63,995.87,10.62,147.04,7.79
gucheng_aq,2018-05-31 08:00:00,1527753600,39.91,116.18,Urban Stations,22,44,12,0.4,230,3,CLEAR_DAY,34.6,998.26,10.23,144.94,7.78
fangshan_aq,2018-05-31 08:00:00,1527753600,39.74,116.14,Suburban Stations,23,61,15,0.4,253,2,CLEAR_DAY,34.93,998.67,10.73,149.84,7.13
daxing_aq,2018-05-31 08:00:00,1527753600,39.72,116.4,Suburban Stations,17,78,14,0.4,223,2,CLEAR_DAY,34.12,1008.09,10.21,186.63,2.89
yizhuang_aq,2018-05-31 08:00:00,1527753600,39.8,116.51,Suburban Stations,17,40,23,0.4,221,5,CLEAR_DAY,34.74,1008.32,10.18,197.97,2.62
tongzhou_aq,2018-05-31 08:00:00,1527753600,39.89,116.66,Suburban Stations,11,44,16,0.4,234,4,CLEAR_DAY,34.14,1009.28,11.28,193.01,2.37
shunyi_aq,2018-05-31 08:00:00,1527753600,40.13,116.66,Suburban Stations,15,30,24,0.3,220,2,CLEAR_DAY,34.92,1007.37,12.23,178.53,6.62
pingchang_aq,2018-05-31 08:00:00,1527753600,40.22,116.23,Suburban Stations,17,64,8,0.3,221,6,CLEAR_DAY,35,987.12,12.19,152.63,12.8
mentougou_aq,2018-05-31 08:00:00,1527753600,39.94,116.11,Suburban Stations,23,53,31,0.5,226,4,CLEAR_DAY,34.32,985.1,10.98,140.14,10.32
pinggu_aq,2018-05-31 08:00:00,1527753600,40.14,117.1,Suburban Stations,7,,15,0.2,233,2,CLEAR_DAY,34.87,993.81,18,202.62,6.68
huairou_aq,2018-05-31 08:00:00,1527753600,40.33,116.63,Suburban Stations,15,35,10,0.3,192,2,CLEAR_DAY,35,987.5,14.28,167.69,10.93
miyun_aq,2018-05-31 08:00:00,1527753600,40.37,116.83,Suburban Stations,14,21,,0.2,175,2,CLEAR_DAY,35,988.45,15.98,179.09,9.14
yanqin_aq,2018-05-31 08:00:00,1527753600,40.45,115.97,Suburban Stations,11,20,3,0.4,171,2,CLEAR_DAY,32,937.38,13.76,149.31,15.71
dingling_aq,2018-05-31 08:00:00,1527753600,40.29,116.22,Other Stations,9,29,9,0.3,174,5,CLEAR_DAY,34.84,973.19,13.1,153.14,13.98
badaling_aq,2018-05-31 08:00:00,1527753600,40.37,115.99,Other Stations,42,99,18,0.3,152,2,CLEAR_DAY,32.42,943.85,13.44,146.46,15.76
miyunshuiku_aq,2018-05-31 08:00:00,1527753600,40.5,116.91,Other Stations,21,,10,0.2,196,2,CLEAR_DAY,35,978.68,16.87,178.21,7.99
donggaocun_aq,2018-05-31 08:00:00,1527753600,40.1,117.12,Other Stations,13,48,10,0.3,202,5,CLEAR_DAY,34.8,995.81,17.62,199.43,6.13
yongledian_aq,2018-05-31 08:00:00,1527753600,39.71,116.78,Other Stations,,,,,,,CLEAR_DAY,34.19,1010.17,11,208.27,1.12
yufa_aq,2018-05-31 08:00:00,1527753600,39.52,116.3,Other Stations,17,52,14,0.3,203,2,CLEAR_DAY,34.83,1008.87,10.95,187.7,2.42
liulihe_aq,2018-05-31 08:00:00,1527753600,39.58,116,Other Stations,15,58,11,0.3,217,4,CLEAR_DAY,34.21,1000.82,11.26,152.08,6.97
qianmen_aq,2018-05-31 08:00:00,1527753600,39.9,116.39,Stations Near Traffic,23,61,43,0.5,199,5,CLEAR_DAY,34.26,1006.64,9.97,161.83,4.28
yongdingmennei_aq,2018-05-31 08:00:00,1527753600,39.88,116.39,Stations Near Traffic,24,49,25,0.5,217,7,CLEAR_DAY,34.59,1006.66,9.94,165.04,4.31
xizhimenbei_aq,2018-05-31 08:00:00,1527753600,39.95,116.35,Stations Near Traffic,23,44,38,0.4,202,4,CLEAR_DAY,35.17,1003.94,10.07,153.67,6.57
nansanhuan_aq,2018-05-31 08:00:00,1527753600,39.86,116.37,Stations Near Traffic,16,59,78,0.6,174,3,CLEAR_DAY,34.64,1006.58,10,166.63,4.3
dongsihuan_aq,2018-05-31 08:00:00,1527753600,39.94,116.48,Stations Near Traffic,42,,59,0.6,189,3,CLEAR_DAY,34.74,1007.89,9.98,174.86,3.81
dongsi_aq,2018-05-31 09:00:00,1527757200,39.93,116.42,Urban Stations,20,73,18,0.4,240,4,CLEAR_DAY,34.49,1006.2,9.98,161.24,4.23
tiantan_aq,2018-05-31 09:00:00,1527757200,39.89,116.41,Urban Stations,54,74,22,0.4,216,4,CLEAR_DAY,34.31,1006.53,9.93,161.3,3.83
guanyuan_aq,2018-05-31 09:00:00,1527757200,39.93,116.34,Urban Stations,27,68,30,0.1,245,2,CLEAR_DAY,34.49,1004.42,9.7,154.74,5.04
wanshouxigong_aq,2018-05-31 09:00:00,1527757200,39.88,116.35,Urban Stations,9,60,,0.6,195,3,CLEAR_DAY,34.41,1005.84,9.74,159.95,4.27
aotizhongxin_aq,2018-05-31 09:00:00,1527757200,39.98,116.4,Urban Stations,23,44,19,0.4,244,5,CLEAR_DAY,34.46,1005.17,10.16,156.59,5.42
nongzhanguan_aq,2018-05-31 09:00:00,1527757200,39.94,116.46,Urban Stations,21,42,17,0.6,236,6,CLEAR_DAY,34.5,1007.41,10.08,165.33,3.35
wanliu_aq,2018-05-31 09:00:00,1527757200,39.99,116.29,Urban Stations,30,68,34,0.2,256,5,CLEAR_DAY,34.81,1001.62,10.02,149.26,6.93
beibuxinqu_aq,2018-05-31 09:00:00,1527757200,40.09,116.17,Urban Stations,18,82,15,0.4,217,3,CLEAR_DAY,34.79,989.46,11.33,147.18,10.55
zhiwuyuan_aq,2018-05-31 09:00:00,1527757200,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,34.84,993.15,10.19,143.77,8.93
fengtaihuayuan_aq,2018-05-31 09:00:00,1527757200,39.86,116.28,Urban Stations,17,46,4,0.4,223,3,CLEAR_DAY,34.39,1004.08,9.63,154.65,5.05
yungang_aq,2018-05-31 09:00:00,1527757200,39.82,116.15,Urban Stations,23,46,16,0.4,215,2,CLEAR_DAY,34,995.76,10.42,148.79,7.07
gucheng_aq,2018-05-31 09:00:00,1527757200,39.91,116.18,Urban Stations,22,49,15,0.4,237,3,CLEAR_DAY,34.23,997.79,9.83,146.14,7.04
fangshan_aq,2018-05-31 09:00:00,1527757200,39.74,116.14,Suburban Stations,23,63,16,0.4,262,2,CLEAR_DAY,34,998.36,10.53,150.21,6.51
daxing_aq,2018-05-31 09:00:00,1527757200,39.72,116.4,Suburban Stations,17,37,11,0.3,205,2,CLEAR_DAY,34.06,1007.88,10.26,181.25,2.72
yizhuang_aq,2018-05-31 09:00:00,1527757200,39.8,116.51,Suburban Stations,13,38,22,0.3,222,4,CLEAR_DAY,34.74,1008.07,10.18,188.35,2.37
tongzhou_aq,2018-05-31 09:00:00,1527757200,39.89,116.66,Suburban Stations,12,61,17,0.4,227,3,CLEAR_DAY,34.06,1009.05,11.42,168,2.1
shunyi_aq,2018-05-31 09:00:00,1527757200,40.13,116.66,Suburban Stations,15,31,23,0.3,238,2,CLEAR_DAY,34.84,1007.18,12.85,171.75,5.84
pingchang_aq,2018-05-31 09:00:00,1527757200,40.22,116.23,Suburban Stations,23,69,10,0.4,246,6,CLEAR_DAY,35,987.42,12.52,153.1,12.08
mentougou_aq,2018-05-31 09:00:00,1527757200,39.94,116.11,Suburban Stations,22,55,33,0.5,231,3,CLEAR_DAY,34.09,984.79,11.13,141.92,9.51
pinggu_aq,2018-05-31 09:00:00,1527757200,40.14,117.1,Suburban Stations,14,42,19,0.2,243,2,CLEAR_DAY,34,994.05,18.85,193.6,5.97
huairou_aq,2018-05-31 09:00:00,1527757200,40.33,116.63,Suburban Stations,12,40,7,0.3,197,2,CLEAR_DAY,35,988.1,15.47,168.68,10.16
miyun_aq,2018-05-31 09:00:00,1527757200,40.37,116.83,Suburban Stations,9,33,,0.2,181,2,CLEAR_DAY,35,988.34,17.31,180.05,8.95
yanqin_aq,2018-05-31 09:00:00,1527757200,40.45,115.97,Suburban Stations,37,42,5,0.2,180,2,CLEAR_DAY,32,937.37,14.96,150.5,16
dingling_aq,2018-05-31 09:00:00,1527757200,40.29,116.22,Other Stations,4,38,11,0.3,187,5,CLEAR_DAY,34.84,972.5,13.96,153.98,13.46
badaling_aq,2018-05-31 09:00:00,1527757200,40.37,115.99,Other Stations,55,74,25,0.4,170,2,CLEAR_DAY,32.42,943.82,14.5,147.57,15.79
miyunshuiku_aq,2018-05-31 09:00:00,1527757200,40.5,116.91,Other Stations,10,28,12,0.2,224,2,CLEAR_DAY,35,978.6,18.77,181.09,8.47
donggaocun_aq,2018-05-31 09:00:00,1527757200,40.1,117.12,Other Stations,13,28,10,0.4,202,5,CLEAR_DAY,34,995.94,18.49,188.86,5.48
yongledian_aq,2018-05-31 09:00:00,1527757200,39.71,116.78,Other Stations,18,,17,0.6,218,2,CLEAR_DAY,34.65,1009.94,11.28,161.03,1.49
yufa_aq,2018-05-31 09:00:00,1527757200,39.52,116.3,Other Stations,16,37,15,0.3,190,2,CLEAR_DAY,34,1008.62,11.21,168.99,2.46
liulihe_aq,2018-05-31 09:00:00,1527757200,39.58,116,Other Stations,9,34,12,0.3,206,3,CLEAR_DAY,33.26,1000.56,11.2,147.34,6.29
qianmen_aq,2018-05-31 09:00:00,1527757200,39.9,116.39,Stations Near Traffic,31,46,49,0.5,198,4,CLEAR_DAY,34.16,1006.44,9.96,158.8,3.86
yongdingmennei_aq,2018-05-31 09:00:00,1527757200,39.88,116.39,Stations Near Traffic,25,54,35,0.5,208,7,CLEAR_DAY,34.36,1006.52,9.91,162.11,3.84
xizhimenbei_aq,2018-05-31 09:00:00,1527757200,39.95,116.35,Stations Near Traffic,23,69,50,0.6,200,5,CLEAR_DAY,34.61,1003.49,9.92,152.23,5.94
nansanhuan_aq,2018-05-31 09:00:00,1527757200,39.86,116.37,Stations Near Traffic,15,67,97,0.7,147,2,CLEAR_DAY,34.36,1006.48,9.86,164.37,3.82
dongsihuan_aq,2018-05-31 09:00:00,1527757200,39.94,116.48,Stations Near Traffic,42,45,35,0.5,224,3,CLEAR_DAY,34.55,1007.62,10.29,167.13,3.39
dongsi_aq,2018-05-31 10:00:00,1527760800,39.93,116.42,Urban Stations,17,56,16,0.4,217,3,CLEAR_DAY,34.22,1006.26,12.17,192.34,7.05
tiantan_aq,2018-05-31 10:00:00,1527760800,39.89,116.41,Urban Stations,3,27,21,0.3,200,3,CLEAR_DAY,34.12,1006.6,12.15,194.52,7.19
guanyuan_aq,2018-05-31 10:00:00,1527760800,39.93,116.34,Urban Stations,17,62,29,0.1,230,2,CLEAR_DAY,34.43,1004.88,12.16,188.37,7.26
wanshouxigong_aq,2018-05-31 10:00:00,1527760800,39.88,116.35,Urban Stations,22,54,,0.5,165,2,CLEAR_DAY,34.27,1005.94,12.3,192.6,7.41
aotizhongxin_aq,2018-05-31 10:00:00,1527760800,39.98,116.4,Urban Stations,22,53,19,0.4,229,4,CLEAR_DAY,34.27,1005.21,12.22,186.24,6.75
nongzhanguan_aq,2018-05-31 10:00:00,1527760800,39.94,116.46,Urban Stations,17,48,21,0.5,215,5,CLEAR_DAY,34.07,1007.5,12.08,195.96,6.71
wanliu_aq,2018-05-31 10:00:00,1527760800,39.99,116.29,Urban Stations,27,78,35,0.2,249,4,CLEAR_DAY,34.81,1002.05,12.23,178.31,7.4
beibuxinqu_aq,2018-05-31 10:00:00,1527760800,40.09,116.17,Urban Stations,24,87,17,0.4,220,3,CLEAR_DAY,34.79,989.6,13.61,165.04,9.33
zhiwuyuan_aq,2018-05-31 10:00:00,1527760800,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,34.84,996.7,12.39,171.35,8.06
